time,pitch,yaw,hfov,user16_img23_14_9_2020 @ 17:10:40
6239,-7.024792157054974,-21.39526829526801,100,
6260,-7.024792157054974,-21.39526829526801,100,
6281,-7.024792157054974,-21.39526829526801,100,
6302,-7.024792157054974,-21.39526829526801,100,
6323,-7.024792157054974,-21.39526829526801,100,
6344,-7.024792157054974,-21.39526829526801,100,
6364,-7.024792157054974,-21.39526829526801,100,
6387,-7.024792157054974,-21.39526829526801,100,
6408,-7.024792157054974,-21.39526829526801,100,
6428,-7.024792157054974,-21.39526829526801,100,
6448,-7.024792157054974,-21.39526829526801,100,
6469,-7.024792157054974,-21.39526829526801,100,
6490,-7.024792157054974,-21.39526829526801,100,
6510,-7.024792157054974,-21.39526829526801,100,
6530,-7.024792157054974,-21.39526829526801,100,
6551,-7.024792157054974,-21.39526829526801,100,
6572,-7.024792157054974,-21.39526829526801,100,
6593,-7.024792157054974,-21.39526829526801,100,
6614,-7.024792157054974,-21.39526829526801,100,
6638,-7.024792157054974,-21.39526829526801,100,
6659,-7.024792157054974,-21.39526829526801,100,
6679,-7.024792157054974,-21.39526829526801,100,
6700,-7.024792157054974,-21.39526829526801,100,
6720,-7.024792157054974,-21.39526829526801,100,
6741,-7.024792157054974,-21.39526829526801,100,
6762,-7.024792157054974,-21.39526829526801,100,
6781,-7.024792157054974,-21.39526829526801,100,
6802,-7.024792157054974,-21.39526829526801,100,
6826,-7.024792157054974,-21.39526829526801,100,
6846,-7.024792157054974,-21.39526829526801,100,
6868,-7.024792157054974,-21.39526829526801,100,
6889,-7.024792157054974,-21.39526829526801,100,
6909,-7.024792157054974,-21.39526829526801,100,
6931,-7.024792157054974,-21.39526829526801,100,
6953,-7.024792157054974,-21.39526829526801,100,
6982,-7.024792157054974,-21.39526829526801,100,
7003,-7.024792157054974,-21.39526829526801,100,
7024,-7.024792157054974,-21.39526829526801,100,
7044,-7.024792157054974,-21.39526829526801,100,
7065,-7.024792157054974,-21.39526829526801,100,
7087,-7.024792157054974,-21.39526829526801,100,
7107,-7.024792157054974,-21.39526829526801,100,
7127,-7.024792157054974,-21.39526829526801,100,
7148,-7.024792157054974,-21.39526829526801,100,
7169,-7.024792157054974,-21.39526829526801,100,
7190,-7.024792157054974,-21.39526829526801,100,
7211,-7.024792157054974,-21.39526829526801,100,
7232,-7.024792157054974,-21.39526829526801,100,
7253,-7.024792157054974,-21.39526829526801,100,
7274,-7.024792157054974,-21.39526829526801,100,
7294,-7.024792157054974,-21.39526829526801,100,
7316,-7.024792157054974,-21.39526829526801,100,
7337,-7.024792157054974,-21.39526829526801,100,
7357,-7.024792157054974,-21.39526829526801,100,
7378,-7.024792157054974,-21.39526829526801,100,
7399,-7.024792157054974,-21.39526829526801,100,
7421,-7.024792157054974,-21.39526829526801,100,
7441,-7.024792157054974,-21.39526829526801,100,
7462,-7.024792157054974,-21.39526829526801,100,
7483,-7.024792157054974,-21.39526829526801,100,
7504,-7.024792157054974,-21.39526829526801,100,
7525,-7.024792157054974,-21.39526829526801,100,
7546,-7.024792157054974,-21.39526829526801,100,
7567,-7.024792157054974,-21.39526829526801,100,
7588,-7.024792157054974,-21.39526829526801,100,
7611,-7.024792157054974,-21.39526829526801,100,
7632,-7.024792157054974,-21.39526829526801,100,
7653,-7.024792157054974,-21.39526829526801,100,
7675,-7.024792157054974,-21.39526829526801,100,
7695,-7.024792157054974,-21.39526829526801,100,
7716,-7.024792157054974,-21.39526829526801,100,
7737,-7.024792157054974,-21.39526829526801,100,
7757,-7.024792157054974,-21.39526829526801,100,
7779,-7.024792157054974,-21.39526829526801,100,
7800,-7.024792157054974,-21.39526829526801,100,
7820,-7.024792157054974,-21.39526829526801,100,
7842,-7.024792157054974,-21.39526829526801,100,
7862,-7.024792157054974,-21.39526829526801,100,
7883,-7.024792157054974,-21.39526829526801,100,
7905,-7.024792157054974,-21.39526829526801,100,
7925,-7.024792157054974,-21.39526829526801,100,
7946,-7.024792157054974,-21.39526829526801,100,
7967,-7.024792157054974,-21.39526829526801,100,
7988,-7.024792157054974,-21.39526829526801,100,
8008,-7.024792157054974,-21.39526829526801,100,
8029,-7.024792157054974,-21.39526829526801,100,
8050,-7.024792157054974,-21.39526829526801,100,
8070,-7.024792157054974,-21.39526829526801,100,
8091,-7.024792157054974,-21.39526829526801,100,
8112,-7.024792157054974,-21.39526829526801,100,
8134,-7.024792157054974,-21.39526829526801,100,
8154,-7.024792157054974,-21.39526829526801,100,
8175,-7.024792157054974,-21.39526829526801,100,
8196,-7.024792157054974,-21.39526829526801,100,
8217,-7.024792157054974,-21.39526829526801,100,
8238,-7.024792157054974,-21.39526829526801,100,
8259,-7.024792157054974,-21.39526829526801,100,
8279,-7.024792157054974,-21.39526829526801,100,
8300,-7.024792157054974,-21.39526829526801,100,
8321,-7.024792157054974,-21.39526829526801,100,
8341,-7.024792157054974,-21.39526829526801,100,
8362,-7.024792157054974,-21.39526829526801,100,
8383,-7.024792157054974,-21.39526829526801,100,
8404,-7.024792157054974,-21.39526829526801,100,
8426,-7.024792157054974,-21.39526829526801,100,
8445,-7.024792157054974,-21.39526829526801,100,
8466,-7.024792157054974,-21.39526829526801,100,
8488,-7.024792157054974,-21.39526829526801,100,
8509,-7.024792157054974,-21.39526829526801,100,
8530,-7.024792157054974,-21.39526829526801,100,
8551,-7.024792157054974,-21.39526829526801,100,
8572,-7.024792157054974,-21.39526829526801,100,
8591,-7.024792157054974,-21.39526829526801,100,
8612,-7.024792157054974,-21.39526829526801,100,
8634,-7.024792157054974,-21.39526829526801,100,
8654,-7.024792157054974,-21.39526829526801,100,
8676,-7.024792157054974,-21.39526829526801,100,
8697,-7.024792157054974,-21.39526829526801,100,
8719,-7.024792157054974,-21.39526829526801,100,
8740,-7.024792157054974,-21.39526829526801,100,
8760,-7.024792157054974,-21.39526829526801,100,
8781,-7.024792157054974,-21.39526829526801,100,
8802,-7.024792157054974,-21.39526829526801,100,
8822,-7.024792157054974,-21.39526829526801,100,
8844,-7.024792157054974,-21.39526829526801,100,
8866,-7.024792157054974,-21.39526829526801,100,
8886,-7.024792157054974,-21.39526829526801,100,
8907,-7.024792157054974,-21.39526829526801,100,
8928,-7.024792157054974,-21.39526829526801,100,
8950,-7.024792157054974,-21.39526829526801,100,
8970,-7.024792157054974,-21.39526829526801,100,
8991,-7.024792157054974,-21.39526829526801,100,
9014,-7.024792157054974,-21.39526829526801,100,
9034,-7.024792157054974,-21.39526829526801,100,
9055,-7.024792157054974,-21.39526829526801,100,
9075,-7.024792157054974,-21.39526829526801,100,
9096,-7.024792157054974,-21.39526829526801,100,
9116,-7.024792157054974,-21.39526829526801,100,
9136,-7.024792157054974,-21.39526829526801,100,
9157,-7.024792157054974,-21.39526829526801,100,
9179,-7.024792157054974,-21.39526829526801,100,
9215,-7.024792157054974,-21.39526829526801,100,
9236,-7.024792157054974,-21.39526829526801,100,
9282,-7.024792157054974,-21.39526829526801,100,
9306,-7.024792157054974,-21.39526829526801,100,
9328,-7.024792157054974,-21.39526829526801,100,
9350,-7.024792157054974,-21.39526829526801,100,
9370,-7.024792157054974,-21.39526829526801,100,
9391,-7.024792157054974,-21.39526829526801,100,
9414,-7.024792157054974,-21.39526829526801,100,
9434,-7.024792157054974,-21.39526829526801,100,
9456,-7.024792157054974,-21.39526829526801,100,
9477,-7.024792157054974,-21.39526829526801,100,
9498,-7.024792157054974,-21.39526829526801,100,
9518,-7.024792157054974,-21.39526829526801,100,
9540,-7.024792157054974,-21.39526829526801,100,
9569,-7.024792157054974,-21.39526829526801,100,
9591,-7.024792157054974,-21.39526829526801,100,
9612,-7.024792157054974,-21.39526829526801,100,
9658,-7.024792157054974,-21.39526829526801,100,
9678,-7.024792157054974,-21.39526829526801,100,
9699,-7.024792157054974,-21.39526829526801,100,
9720,-7.024792157054974,-21.39526829526801,100,
9769,-7.024792157054974,-21.39526829526801,100,
9790,-7.024792157054974,-21.39526829526801,100,
9810,-7.024792157054974,-21.39526829526801,100,
9838,-7.024792157054974,-21.39526829526801,100,
9858,-7.024792157054974,-21.39526829526801,100,
9879,-7.024792157054974,-21.39526829526801,100,
9903,-7.024792157054974,-21.39526829526801,100,
9923,-7.024792157054974,-21.39526829526801,100,
9944,-7.024792157054974,-21.39526829526801,100,
9966,-7.024792157054974,-21.39526829526801,100,
9988,-7.024792157054974,-21.39526829526801,100,
10009,-7.024792157054974,-21.39526829526801,100,
10030,-7.024792157054974,-21.39526829526801,100,
10050,-7.024792157054974,-21.39526829526801,100,
10071,-7.024792157054974,-21.39526829526801,100,
10092,-7.024792157054974,-21.39526829526801,100,
10123,-7.024792157054974,-21.39526829526801,100,
10144,-7.024792157054974,-21.39526829526801,100,
10165,-7.024792157054974,-21.39526829526801,100,
10187,-7.024792157054974,-21.39526829526801,100,
10209,-7.024792157054974,-21.39526829526801,100,
10234,-7.024792157054974,-21.39526829526801,100,
10254,-7.024792157054974,-21.39526829526801,100,
10276,-7.024792157054974,-21.39526829526801,100,
10296,-7.024792157054974,-21.39526829526801,100,
10316,-7.024792157054974,-21.39526829526801,100,
10337,-7.024792157054974,-21.39526829526801,100,
10357,-7.024792157054974,-21.39526829526801,100,
10378,-7.024792157054974,-21.39526829526801,100,
10400,-7.024792157054974,-21.39526829526801,100,
10419,-7.024792157054974,-21.39526829526801,100,
10439,-7.024792157054974,-21.39526829526801,100,
10460,-7.024792157054974,-21.39526829526801,100,
10481,-7.024792157054974,-21.39526829526801,100,
10502,-7.024792157054974,-21.39526829526801,100,
10523,-7.024792157054974,-21.39526829526801,100,
10544,-7.024792157054974,-21.39526829526801,100,
10564,-7.024792157054974,-21.39526829526801,100,
10591,-7.024792157054974,-21.39526829526801,100,
10611,-7.024792157054974,-21.39526829526801,100,
10631,-7.024792157054974,-21.39526829526801,100,
10652,-7.024792157054974,-21.39526829526801,100,
10673,-7.024792157054974,-21.39526829526801,100,
10693,-7.024792157054974,-21.39526829526801,100,
10715,-7.024792157054974,-21.39526829526801,100,
10735,-7.024792157054974,-21.39526829526801,100,
10755,-7.024792157054974,-21.39526829526801,100,
10776,-7.024792157054974,-21.39526829526801,100,
10797,-7.024792157054974,-21.39526829526801,100,
10817,-7.024792157054974,-21.39526829526801,100,
10839,-7.024792157054974,-21.39526829526801,100,
10860,-7.024792157054974,-21.39526829526801,100,
10880,-7.024792157054974,-21.39526829526801,100,
10902,-7.024792157054974,-21.39526829526801,100,
10922,-7.024792157054974,-21.39526829526801,100,
10943,-7.024792157054974,-21.39526829526801,100,
10964,-7.024792157054974,-21.39526829526801,100,
10985,-7.024792157054974,-21.39526829526801,100,
11005,-7.024792157054974,-21.39526829526801,100,
11027,-7.024792157054974,-21.39526829526801,100,
11047,-7.024792157054974,-21.39526829526801,100,
11068,-7.024792157054974,-21.39526829526801,100,
11089,-7.024792157054974,-21.39526829526801,100,
11109,-7.024792157054974,-21.39526829526801,100,
11130,-7.024792157054974,-21.39526829526801,100,
11152,-7.024792157054974,-21.39526829526801,100,
11173,-7.024792157054974,-21.39526829526801,100,
11193,-7.024792157054974,-21.39526829526801,100,
11214,-7.024792157054974,-21.39526829526801,100,
11235,-7.024792157054974,-21.39526829526801,100,
11256,-7.024792157054974,-21.39526829526801,100,
11277,-7.024792157054974,-21.39526829526801,100,
11298,-7.024792157054974,-21.39526829526801,100,
11319,-7.024792157054974,-21.39526829526801,100,
11339,-7.024792157054974,-21.39526829526801,100,
11361,-7.024792157054974,-21.39526829526801,100,
11382,-7.024792157054974,-21.39526829526801,100,
11403,-7.024792157054974,-21.39526829526801,100,
11424,-7.024792157054974,-21.39526829526801,100,
11445,-7.024792157054974,-21.39526829526801,100,
11467,-7.024792157054974,-21.39526829526801,100,
11488,-7.024792157054974,-21.39526829526801,100,
11509,-7.024792157054974,-21.39526829526801,100,
11531,-7.024792157054974,-21.39526829526801,100,
11553,-7.024792157054974,-21.39526829526801,100,
11573,-7.024792157054974,-21.39526829526801,100,
11593,-7.024792157054974,-21.39526829526801,100,
11614,-7.024792157054974,-21.39526829526801,100,
11635,-7.024792157054974,-21.39526829526801,100,
11656,-7.024792157054974,-21.39526829526801,100,
11677,-7.024792157054974,-21.39526829526801,100,
11698,-7.024792157054974,-21.39526829526801,100,
11719,-7.024792157054974,-21.39526829526801,100,
11740,-7.024792157054974,-21.39526829526801,100,
11761,-7.024792157054974,-21.39526829526801,100,
11781,-7.024792157054974,-21.39526829526801,100,
11803,-7.024792157054974,-21.39526829526801,100,
11823,-7.024792157054974,-21.39526829526801,100,
11844,-7.024792157054974,-21.39526829526801,100,
11865,-7.024792157054974,-21.39526829526801,100,
11890,-7.024792157054974,-21.39526829526801,100,
11910,-7.024792157054974,-21.39526829526801,100,
11931,-7.024792157054974,-21.39526829526801,100,
11952,-7.024792157054974,-21.39526829526801,100,
11973,-7.024792157054974,-21.39526829526801,100,
11994,-7.024792157054974,-21.39526829526801,100,
12015,-7.024792157054974,-21.39526829526801,100,
12036,-7.024792157054974,-21.39526829526801,100,
12057,-7.024792157054974,-21.39526829526801,100,
12078,-7.024792157054974,-21.39526829526801,100,
12098,-7.024792157054974,-21.39526829526801,100,
12119,-7.024792157054974,-21.39526829526801,100,
12140,-7.024792157054974,-21.39526829526801,100,
12161,-7.024792157054974,-21.39526829526801,100,
12181,-7.024792157054974,-21.39526829526801,100,
12202,-7.024792157054974,-21.39526829526801,100,
12222,-7.024792157054974,-21.39526829526801,100,
12242,-7.024792157054974,-21.39526829526801,100,
12264,-7.024792157054974,-21.39526829526801,100,
12285,-7.024792157054974,-21.39526829526801,100,
12305,-7.024792157054974,-21.39526829526801,100,
12326,-7.024792157054974,-21.39526829526801,100,
12347,-7.024792157054974,-21.39526829526801,100,
12369,-7.024792157054974,-21.39526829526801,100,
12389,-7.024792157054974,-21.39526829526801,100,
12410,-7.024792157054974,-21.39526829526801,100,
12430,-7.024792157054974,-21.39526829526801,100,
12451,-7.024792157054974,-21.39526829526801,100,
12471,-7.024792157054974,-21.39526829526801,100,
12491,-7.024792157054974,-21.39526829526801,100,
12511,-7.024792157054974,-21.39526829526801,100,
12532,-7.024792157054974,-21.39526829526801,100,
12553,-7.024792157054974,-21.39526829526801,100,
12574,-7.024792157054974,-21.39526829526801,100,
12593,-7.024792157054974,-21.39526829526801,100,
12615,-7.024792157054974,-21.39526829526801,100,
12635,-7.024792157054974,-21.39526829526801,100,
12657,-7.024792157054974,-21.39526829526801,100,
12677,-7.024792157054974,-21.39526829526801,100,
12698,-7.024792157054974,-21.39526829526801,100,
12719,-7.024792157054974,-21.39526829526801,100,
12740,-7.024792157054974,-21.39526829526801,100,
12761,-7.024792157054974,-21.39526829526801,100,
12782,-7.024792157054974,-21.39526829526801,100,
12803,-7.024792157054974,-21.39526829526801,100,
12823,-7.024792157054974,-21.39526829526801,100,
12844,-7.024792157054974,-21.39526829526801,100,
12865,-7.024792157054974,-21.39526829526801,100,
12886,-7.024792157054974,-21.39526829526801,100,
12907,-7.024792157054974,-21.39526829526801,100,
12928,-7.024792157054974,-21.39526829526801,100,
12949,-7.024792157054974,-21.39526829526801,100,
12970,-7.024792157054974,-21.39526829526801,100,
12990,-7.024792157054974,-21.39526829526801,100,
13011,-7.024792157054974,-21.39526829526801,100,
13032,-7.024792157054974,-21.39526829526801,100,
13068,-7.024792157054974,-21.39526829526801,100,
13089,-7.024792157054974,-21.39526829526801,100,
13111,-7.024792157054974,-21.39526829526801,100,
13132,-7.024792157054974,-21.39526829526801,100,
13153,-7.024792157054974,-21.39526829526801,100,
13175,-7.024792157054974,-21.39526829526801,100,
13195,-7.024792157054974,-21.39526829526801,100,
13217,-7.024792157054974,-21.39526829526801,100,
13237,-7.024792157054974,-21.39526829526801,100,
13264,-7.024792157054974,-21.39526829526801,100,
13284,-7.024792157054974,-21.39526829526801,100,
13310,-7.024792157054974,-21.39526829526801,100,
13331,-7.024792157054974,-21.39526829526801,100,
13352,-7.024792157054974,-21.39526829526801,100,
13374,-7.024792157054974,-21.39526829526801,100,
13395,-7.024792157054974,-21.39526829526801,100,
13415,-7.024792157054974,-21.39526829526801,100,
13436,-7.024792157054974,-21.39526829526801,100,
13512,-7.024792157054974,-21.39526829526801,100,
13541,-7.024792157054974,-21.39526829526801,100,
13561,-7.024792157054974,-21.39526829526801,100,
13581,-7.024792157054974,-21.39526829526801,100,
13602,-7.024792157054974,-21.39526829526801,100,
13623,-7.024792157054974,-21.39526829526801,100,
13643,-7.024792157054974,-21.39526829526801,100,
13663,-7.024792157054974,-21.39526829526801,100,
13684,-7.024792157054974,-21.39526829526801,100,
13704,-7.024792157054974,-21.39526829526801,100,
13725,-7.024792157054974,-21.39526829526801,100,
13745,-7.024792157054974,-21.39526829526801,100,
13766,-7.024792157054974,-21.39526829526801,100,
13787,-7.024792157054974,-21.39526829526801,100,
13808,-7.024792157054974,-21.39526829526801,100,
13828,-7.024792157054974,-21.39526829526801,100,
13849,-7.024792157054974,-21.39526829526801,100,
13870,-7.024792157054974,-21.39526829526801,100,
13891,-7.024792157054974,-21.39526829526801,100,
13911,-7.024792157054974,-21.39526829526801,100,
13932,-7.024792157054974,-21.39526829526801,100,
13953,-7.024792157054974,-21.39526829526801,100,
13974,-7.024792157054974,-21.39526829526801,100,
13995,-7.024792157054974,-21.39526829526801,100,
14016,-7.024792157054974,-21.39526829526801,100,
14037,-7.024792157054974,-21.39526829526801,100,
14057,-7.024792157054974,-21.39526829526801,100,
14079,-7.024792157054974,-21.39526829526801,100,
14099,-7.024792157054974,-21.39526829526801,100,
14121,-7.024792157054974,-21.39526829526801,100,
14141,-7.024792157054974,-21.39526829526801,100,
14162,-7.024792157054974,-21.39526829526801,100,
14183,-7.024792157054974,-21.39526829526801,100,
14204,-7.024792157054974,-21.39526829526801,100,
14224,-7.024792157054974,-21.39526829526801,100,
14245,-7.024792157054974,-21.39526829526801,100,
14266,-7.024792157054974,-21.39526829526801,100,
14287,-7.024792157054974,-21.39526829526801,100,
14307,-7.024792157054974,-21.39526829526801,100,
14328,-7.024792157054974,-21.39526829526801,100,
14348,-7.024792157054974,-21.39526829526801,100,
14369,-7.024792157054974,-21.39526829526801,100,
14389,-7.024792157054974,-21.39526829526801,100,
14409,-7.024792157054974,-21.39526829526801,100,
14430,-7.024792157054974,-21.39526829526801,100,
14451,-7.024792157054974,-21.39526829526801,100,
14471,-7.024792157054974,-21.39526829526801,100,
14492,-7.024792157054974,-21.39526829526801,100,
14513,-7.024792157054974,-21.39526829526801,100,
14533,-7.024792157054974,-21.39526829526801,100,
14554,-7.024792157054974,-21.39526829526801,100,
14574,-7.024792157054974,-21.39526829526801,100,
14594,-7.024792157054974,-21.39526829526801,100,
14615,-7.024792157054974,-21.39526829526801,100,
14637,-7.024792157054974,-21.39526829526801,100,
14657,-7.024792157054974,-21.39526829526801,100,
14679,-7.024792157054974,-21.39526829526801,100,
14700,-7.024792157054974,-21.39526829526801,100,
14721,-7.024792157054974,-21.39526829526801,100,
14742,-7.024792157054974,-21.39526829526801,100,
14762,-7.024792157054974,-21.39526829526801,100,
14784,-7.024792157054974,-21.39526829526801,100,
14804,-7.024792157054974,-21.39526829526801,100,
14825,-7.024792157054974,-21.39526829526801,100,
14846,-7.024792157054974,-21.39526829526801,100,
14867,-7.024792157054974,-21.39526829526801,100,
14888,-7.024792157054974,-21.39526829526801,100,
14909,-7.024792157054974,-21.39526829526801,100,
14930,-7.024792157054974,-21.39526829526801,100,
14951,-7.024792157054974,-21.39526829526801,100,
14972,-7.024792157054974,-21.39526829526801,100,
