time,pitch,yaw,hfov
5320,-1.7849661168463564,-156.26527197979476,100
5330,-1.7849661168463564,-156.26527197979476,100
5341,-1.7849661168463564,-156.26527197979476,100
5350,-1.7849661168463564,-156.26527197979476,100
5360,-1.7849661168463564,-156.26527197979476,100
5374,-1.7849661168463564,-156.26527197979476,100
5387,-1.7849661168463564,-156.26527197979476,100
5394,-1.7849661168463564,-156.26527197979476,100
5406,-1.638743874810427,-156.1422311120403,100
5413,-1.638743874810427,-156.1422311120403,100
5420,-1.638743874810427,-156.01899863483982,100
5430,-1.4926419295574167,-155.89557502593152,100
5440,-1.4926419295574167,-155.77196077028373,100
5450,-1.4926419295574167,-155.02629972890418,100
5460,-1.4926419295574167,-154.901365136494,100
5471,-1.346661901478039,-154.52544454324243,100
5480,-1.2008054023584904,-154.1478605273888,100
5494,-1.0550740352890942,-153.26045147579714,100
5503,-0.9094693945744172,-152.2355589594855,100
5513,-0.9094693945744172,-152.2355589594855,100
5534,-0.7639930656448515,-148.5636244039988,100
5553,-0.618646624969688,-145.59487587357864,100
5563,-0.618646624969688,-144.3618019544714,100
5580,-0.618646624969688,-143.25762860843753,100
5590,-0.618646624969688,-139.059607492057,100
5600,-0.618646624969688,-139.059607492057,100
5611,-0.9094693945744172,-133.08258041454354,100
5621,-0.9094693945744172,-133.08258041454354,100
5636,-1.2008054023584904,-127.79478666422324,100
5641,-1.2008054023584904,-127.79478666422324,100
5668,-1.4926419295574167,-121.44398083124571,100
5673,-1.4926419295574167,-121.44398083124571,100
5684,-1.4926419295574167,-118.81648388468591,100
5691,-1.4926419295574167,-116.77290005204713,100
5700,-1.4926419295574167,-115.69547410124403,100
5715,-1.4926419295574167,-114.49456035264092,100
5723,-1.638743874810427,-111.22613608571567,100
5736,-1.638743874810427,-109.5687884021554,100
5744,-1.638743874810427,-107.94226427322786,100
5754,-1.638743874810427,-105.263198474467,100
5760,-1.638743874810427,-105.263198474467,100
5773,-1.638743874810427,-102.45039089776697,100
5780,-1.638743874810427,-102.45039089776697,100
5794,-1.4926419295574167,-101.08815221628566,100
5808,-1.346661901478039,-100.08605262073218,100
5814,-1.346661901478039,-100.08605262073218,100
5826,-1.346661901478039,-99.42735336971077,100
5831,-1.2008054023584904,-98.77616378836342,100
5840,-1.2008054023584904,-98.77616378836342,100
5855,-1.2008054023584904,-98.45338732415831,100
5864,-1.2008054023584904,-98.13249012085066,100
5872,-1.2008054023584904,-98.13249012085066,100
5881,-1.2008054023584904,-97.91960260260714,100
5893,-1.2008054023584904,-97.70755007804092,100
5904,-1.2008054023584904,-97.70755007804092,100
5910,-1.2008054023584904,-97.60183687083986,100
5921,-1.2008054023584904,-97.60183687083986,100
5930,-1.2008054023584904,-97.60183687083986,100
5942,-1.2008054023584904,-97.39103639214505,100
5950,-1.2008054023584904,-97.39103639214505,100
5960,-1.2008054023584904,-97.39103639214505,100
5970,-1.2008054023584904,-97.39103639214505,100
5980,-1.2008054023584904,-97.39103639214505,100
5990,-1.2008054023584904,-97.39103639214505,100
6002,-1.2008054023584904,-97.39103639214505,100
6012,-1.2008054023584904,-97.39103639214505,100
6020,-1.2008054023584904,-97.39103639214505,100
6030,-1.2008054023584904,-97.39103639214505,100
6040,-1.2008054023584904,-97.39103639214505,100
6050,-1.2008054023584904,-97.39103639214505,100
6060,-1.2008054023584904,-97.39103639214505,100
6070,-1.2008054023584904,-97.39103639214505,100
6080,-1.2008054023584904,-97.39103639214505,100
