time,pitch,yaw,hfov
6960,-13.426954457483877,120.12801629743024,100
6980,-13.426954457483877,120.12801629743024,100
7000,-13.426954457483877,120.12801629743024,100
7020,-13.426954457483877,120.12801629743024,100
7040,-13.426954457483877,120.12801629743024,100
7060,-13.426954457483877,120.12801629743024,100
7081,-13.426954457483877,120.12801629743024,100
7100,-13.426954457483877,120.12801629743024,100
7122,-13.426954457483877,120.12801629743024,100
7197,-13.426954457483877,120.12801629743024,100
7200,-13.426954457483877,120.12801629743024,100
7220,-13.426954457483877,120.12801629743024,100
7406,-13.426954457483877,120.12801629743024,100
7420,-13.426954457483877,120.12801629743024,100
7462,-13.426954457483877,120.12801629743024,100
7480,-13.426954457483877,120.12801629743024,100
7500,-13.426954457483877,120.12801629743024,100
7520,-13.426954457483877,120.12801629743024,100
7540,-13.426954457483877,120.12801629743024,100
7560,-13.426954457483877,120.12801629743024,100
7580,-13.426954457483877,120.12801629743024,100
7600,-13.426954457483877,120.12801629743024,100
7620,-13.426954457483877,120.12801629743024,100
7640,-13.426954457483877,120.12801629743024,100
7660,-13.426954457483877,120.12801629743024,100
7681,-13.426954457483877,120.12801629743024,100
7700,-13.426954457483877,120.12801629743024,100
7720,-13.426954457483877,120.12801629743024,100
7740,-13.426954457483877,120.12801629743024,100
7760,-13.426954457483877,120.12801629743024,100
7780,-13.426954457483877,120.12801629743024,100
7800,-13.426954457483877,120.12801629743024,100
7820,-13.426954457483877,120.12801629743024,100
7840,-13.426954457483877,120.12801629743024,100
7860,-13.426954457483877,120.12801629743024,100
7880,-13.426954457483877,120.12801629743024,100
7901,-13.426954457483877,120.12801629743024,100
7920,-13.426954457483877,120.12801629743024,100
7940,-13.426954457483877,120.12801629743024,100
7960,-13.426954457483877,120.12801629743024,100
7980,-13.426954457483877,120.12801629743024,100
8000,-13.426954457483877,120.12801629743024,100
8020,-13.426954457483877,120.12801629743024,100
8040,-13.426954457483877,120.12801629743024,100
8060,-13.426954457483877,120.12801629743024,100
8082,-13.426954457483877,120.12801629743024,100
8139,-13.426954457483877,120.12801629743024,100
8142,-13.426954457483877,120.12801629743024,100
8160,-13.426954457483877,120.12801629743024,100
8180,-13.426954457483877,120.12801629743024,100
8221,-13.426954457483877,120.12801629743024,100
8240,-13.426954457483877,120.12801629743024,100
8260,-13.426954457483877,120.12801629743024,100
8280,-13.426954457483877,120.12801629743024,100
8301,-13.426954457483877,120.12801629743024,100
8320,-13.426954457483877,120.12801629743024,100
8340,-13.426954457483877,120.12801629743024,100
8360,-13.426954457483877,120.12801629743024,100
8398,-13.426954457483877,120.12801629743024,100
8402,-13.426954457483877,120.12801629743024,100
8420,-13.277436234170022,120.25725985202791,100
8442,-11.779731081761755,121.03629090332015,100
8460,-9.527658540315796,121.82132297337444,100
8480,-5.027395705091498,123.27555737174407,100
8500,-1.7547656187331935,124.21065815745749,100
8520,3.0641763432366247,125.96599749603138,100
8541,5.629059067936428,127.05752081230435,100
8560,9.370255316030867,128.98650342840938,100
8580,11.386498702848318,130.23798657490477,100
8600,12.96477847470511,131.4973687641659,100
8620,14.892133434947521,133.61138093894112,100
8640,16.023502593080405,135.17140337431294,100
8660,17.2580321703173,137.73670619959603,100
8680,17.866281786080616,139.16603266089533,100
8701,18.228323795763764,140.31039437288462,100
8720,18.468469043582072,141.02566738863504,100
8741,18.468469043582072,141.02566738863504,100
8760,18.468469043582072,141.02566738863504,100
8781,18.468469043582072,141.02566738863504,100
8800,18.468469043582072,141.02566738863504,100
8820,18.468469043582072,141.02566738863504,100
8840,18.468469043582072,141.02566738863504,100
8861,18.468469043582072,141.02566738863504,100
8881,18.468469043582072,141.02566738863504,100
8900,18.468469043582072,141.02566738863504,100
8922,18.468469043582072,141.02566738863504,100
8940,18.468469043582072,141.02566738863504,100
8960,18.468469043582072,141.02566738863504,100
8980,18.468469043582072,141.02566738863504,100
9000,18.468469043582072,141.02566738863504,100
9020,18.468469043582072,141.02566738863504,100
9040,18.468469043582072,141.02566738863504,100
9060,18.468469043582072,141.02566738863504,100
9080,18.468469043582072,141.02566738863504,100
9100,18.468469043582072,141.02566738863504,100
9121,18.468469043582072,141.02566738863504,100
9141,18.468469043582072,141.02566738863504,100
9160,18.468469043582072,141.02566738863504,100
9181,18.468469043582072,141.02566738863504,100
9200,18.468469043582072,141.02566738863504,100
9220,18.468469043582072,141.02566738863504,100
9240,18.468469043582072,141.02566738863504,100
9260,18.468469043582072,141.02566738863504,100
9280,18.468469043582072,141.02566738863504,100
9300,18.468469043582072,141.02566738863504,100
9320,18.468469043582072,141.02566738863504,100
9340,18.468469043582072,141.02566738863504,100
9360,18.468469043582072,141.02566738863504,100
9380,18.340432176567216,141.02566738863504,100
9400,18.083669651161326,141.02566738863504,100
9422,16.916993861530983,141.6568058922786,100
9441,15.59955213596917,143.06115010869996,100
9460,14.260592306007249,144.6171397316857,100
9482,12.900978607424012,147.12883585483405,100
9503,12.213727648104754,148.87867207041552,100
9520,11.660472939491296,150.3773507790752,100
9540,11.243563652503255,152.16780604788914,100
9561,11.104225089819092,152.44496920759423,100
9582,11.104225089819092,152.44496920759423,100
9600,11.104225089819092,152.44496920759423,100
9620,11.104225089819092,152.44496920759423,100
9641,11.104225089819092,152.44496920759423,100
9661,11.104225089819092,152.44496920759423,100
9680,11.104225089819092,152.44496920759423,100
9700,11.104225089819092,152.44496920759423,100
9720,11.104225089819092,152.44496920759423,100
9740,11.104225089819092,152.44496920759423,100
9760,11.104225089819092,152.44496920759423,100
9781,11.104225089819092,152.44496920759423,100
9800,11.104225089819092,152.44496920759423,100
9821,11.104225089819092,152.44496920759423,100
9840,11.104225089819092,152.44496920759423,100
9860,11.104225089819092,152.44496920759423,100
9880,11.104225089819092,152.44496920759423,100
9900,11.104225089819092,152.44496920759423,100
9920,11.104225089819092,152.44496920759423,100
9940,11.104225089819092,152.44496920759423,100
9994,11.104225089819092,152.44496920759423,100
10000,11.104225089819092,152.44496920759423,100
10020,11.104225089819092,152.44496920759423,100
10041,11.104225089819092,152.44496920759423,100
10060,11.104225089819092,152.44496920759423,100
10080,11.104225089819092,152.44496920759423,100
10100,11.104225089819092,152.44496920759423,100
10120,11.104225089819092,152.44496920759423,100
10140,11.104225089819092,152.44496920759423,100
10160,11.104225089819092,152.44496920759423,100
10180,11.104225089819092,152.44496920759423,100
10200,11.104225089819092,152.44496920759423,100
10221,11.104225089819092,152.44496920759423,100
10241,11.104225089819092,152.44496920759423,100
10260,11.104225089819092,152.44496920759423,100
10280,11.104225089819092,152.44496920759423,100
10300,11.104225089819092,152.44496920759423,100
10320,11.104225089819092,152.44496920759423,100
10340,11.104225089819092,152.44496920759423,100
10360,11.104225089819092,152.44496920759423,100
10380,11.104225089819092,152.44496920759423,100
10400,11.104225089819092,152.44496920759423,100
10420,11.104225089819092,152.44496920759423,100
10440,11.104225089819092,152.44496920759423,100
10460,11.104225089819092,152.44496920759423,100
10480,11.104225089819092,152.44496920759423,100
10500,11.104225089819092,152.44496920759423,100
10520,11.104225089819092,152.44496920759423,100
10541,11.104225089819092,152.44496920759423,100
10561,11.104225089819092,152.44496920759423,100
10580,11.104225089819092,152.44496920759423,100
10600,11.104225089819092,152.44496920759423,100
10620,11.104225089819092,152.44496920759423,100
10640,11.104225089819092,152.44496920759423,100
10660,11.104225089819092,152.44496920759423,100
10681,11.104225089819092,152.44496920759423,100
10700,11.104225089819092,152.44496920759423,100
10721,11.104225089819092,152.44496920759423,100
10741,11.104225089819092,152.44496920759423,100
10760,11.104225089819092,152.44496920759423,100
10780,11.104225089819092,152.44496920759423,100
10800,11.104225089819092,152.44496920759423,100
10820,11.104225089819092,152.44496920759423,100
10840,11.104225089819092,152.44496920759423,100
10860,11.104225089819092,152.44496920759423,100
10880,11.104225089819092,152.44496920759423,100
10900,11.104225089819092,152.44496920759423,100
10920,11.104225089819092,152.44496920759423,100
10940,11.104225089819092,152.44496920759423,100
10960,11.104225089819092,152.44496920759423,100
10980,11.104225089819092,152.44496920759423,100
11000,11.104225089819092,152.44496920759423,100
11020,11.104225089819092,152.44496920759423,100
11040,11.104225089819092,152.44496920759423,100
11063,11.104225089819092,152.44496920759423,100
11081,11.104225089819092,152.44496920759423,100
11105,11.104225089819092,152.44496920759423,100
11121,11.104225089819092,152.44496920759423,100
11140,11.104225089819092,152.44496920759423,100
11160,11.104225089819092,152.44496920759423,100
11180,11.104225089819092,152.44496920759423,100
11200,11.104225089819092,150.7302934107638,100
11220,10.50966365443204,148.1671942863428,100
11243,8.569807197379525,143.24184839121085,100
11260,7.671412149712854,140.0691812411851,100
11280,6.9216786117775655,137.76678045486176,100
11300,6.321361904857028,135.50624940244802,100
11322,6.171225060727935,134.32797609230784,100
11374,5.870895589504171,132.26709814634057,100
11401,5.870895589504171,131.37968909474898,100
11434,5.870895589504171,130.3765023487664,100
11447,5.870895589504171,129.5085509872979,100
11461,5.870895589504171,128.89430936510405,100
11480,5.870895589504171,126.84237087084603,100
11501,5.870895589504171,125.77933523567003,100
11520,6.021068982546587,125.42862823387452,100
11540,6.041560142025854,125.38077426348275,100
11560,6.066323734538548,125.32294267888665,100
11580,6.089320007723388,125.2692383984031,100
11600,6.112620071918582,125.21482466045666,100
11621,6.154410233742297,125.11723012615982,100
11640,6.154410233742297,125.11723012615982,100
11665,6.175675573231517,125.06756817670703,100
11680,6.193190644999501,125.0266644041975,100
11701,6.209527044057097,124.98851324161433,100
11720,6.228935345244742,124.94318812122151,100
11740,6.243542146882917,124.90907616900029,100
11760,6.2618034174703725,124.86642976322264,100
11780,6.2795168499402045,124.82506274961827,100
11805,6.591469338757426,124.92794513230513,100
11821,6.591469338757426,124.92794513230513,100
11842,6.591469338757426,124.21280211520241,100
11860,6.591469338757426,122.63923325979533,100
11880,6.001527562799689,120.49580174496168,100
11904,4.965471664524893,116.09391136680199,100
11924,4.371542899360888,111.21160094543166,100
11940,4.222862994981387,108.75357519222632,100
11961,4.222862994981387,107.27292305747369,100
11980,4.222862994981387,107.18173241524141,100
12001,4.222862994981387,107.10904328148717,100
12021,4.222862994981387,106.94649579369275,100
12040,4.222862994981387,106.86576537378528,100
12060,4.222862994981387,106.78745686647494,100
12080,4.222862994981387,106.71149761438403,100
12100,4.222862994981387,106.63781713985577,100
12120,4.222862994981387,106.56634707956346,100
12140,4.222862994981387,106.4970211210798,100
12160,4.222862994981387,106.44183969715255,100
12181,4.222862994981387,106.37661090281529,100
12200,4.222862994981387,106.27719785947909,100
12252,4.222862994981387,106.21766530006494,100
12260,4.222862994981387,106.21766530006494,100
12280,4.222862994981387,106.10467884599143,100
12300,4.222862994981387,106.05048891105366,100
12320,4.222862994981387,105.99778516424351,100
12340,4.222862994981387,105.94666252983757,100
12360,4.222862994981387,105.94666252983757,100
12416,4.222862994981387,105.84897228775128,100
12421,4.222862994981387,105.84897228775128,100
12441,4.222862994981387,105.75991747357443,100
12461,4.222862994981387,105.75991747357443,100
12481,4.222862994981387,105.71601672792667,100
12502,4.222862994981387,105.67895636406183,100
12520,4.222862994981387,105.63903512545005,100
12540,4.222862994981387,105.56488119634946,100
12560,4.222862994981387,105.5271821323081,100
12582,4.222862994981387,105.5271821323081,100
12602,4.222862994981387,105.45930562281285,100
12620,4.222862994981387,105.42489870493705,100
12640,4.222862994981387,105.39650075287398,100
12660,4.222862994981387,105.36412728384471,100
12680,4.222862994981387,105.33272501888621,100
12700,4.222862994981387,105.28106712282715,100
12724,4.222862994981387,105.25240712346067,100
12743,4.222862994981387,105.22460692407526,100
12760,4.222862994981387,105.22460692407526,100
12780,4.222862994981387,105.19764073067131,100
12800,4.222862994981387,105.17148352306958,100
12820,4.222862994981387,105.1461110316958,100
12840,4.222862994981387,105.12149971506335,100
12860,4.222862994981387,105.09785844623411,100
12880,4.222862994981387,105.05724069120981,100
12900,4.222862994981387,105.05724069120981,100
12920,4.222862994981387,105.03545246955048,100
12940,4.222862994981387,105.0143178945408,100
12960,4.222862994981387,104.9938173567815,100
12980,4.222862994981387,104.97393183515499,100
13000,4.222862994981387,104.95465422561767,100
13020,4.222862994981387,104.92276457704179,100
13040,4.222862994981387,104.90609724894011,100
13060,4.222862994981387,104.89286808153145,100
13080,4.222862994981387,104.87630399871318,100
13100,4.222862994981387,104.84721407413497,100
13120,4.222862994981387,104.83273231108376,100
13140,4.222862994981387,104.81997888885962,100
13160,4.222862994981387,104.80587188732534,100
13180,4.222862994981387,104.7811039406754,100
13200,4.222862994981387,104.76829758944689,100
13220,4.222862994981387,104.75574950345356,100
13240,4.222862994981387,104.74394430266796,100
13260,4.222862994981387,104.73229462444397,100
13280,4.222862994981387,104.72080176211352,100
13300,4.222862994981387,104.70965368565305,100
13320,4.222862994981387,104.69092994170092,100
13340,4.222862994981387,104.68082422113798,100
13382,4.222862994981387,104.66256018858542,100
13401,4.222862994981387,104.66256018858542,100
13421,4.222862994981387,104.65327415298509,100
13441,4.222862994981387,104.63715099482272,100
13461,4.222862994981387,104.63715099482272,100
13480,4.222862994981387,104.63715099482272,100
13500,4.222862994981387,104.63715099482272,100
13520,4.222862994981387,104.63715099482272,100
13540,4.222862994981387,104.63715099482272,100
13560,4.222862994981387,104.63715099482272,100
13580,4.222862994981387,104.63715099482272,100
13603,4.222862994981387,104.63715099482272,100
13620,4.222862994981387,104.63715099482272,100
13644,4.222862994981387,104.63715099482272,100
13661,4.222862994981387,104.63715099482272,100
13681,4.222862994981387,104.63715099482272,100
13702,4.222862994981387,104.63715099482272,100
13720,4.222862994981387,104.63715099482272,100
13741,4.222862994981387,104.63715099482272,100
13760,4.222862994981387,104.63715099482272,100
13780,4.222862994981387,104.63715099482272,100
13800,4.222862994981387,104.63715099482272,100
13820,4.222862994981387,104.63715099482272,100
13841,4.222862994981387,104.63715099482272,100
13861,4.222862994981387,104.63715099482272,100
13881,4.222862994981387,104.63715099482272,100
13900,4.222862994981387,104.63715099482272,100
13920,4.222862994981387,104.63715099482272,100
13940,4.222862994981387,104.63715099482272,100
13960,4.222862994981387,104.63715099482272,100
13980,4.222862994981387,104.63715099482272,100
14001,4.222862994981387,104.63715099482272,100
14020,4.222862994981387,104.63715099482272,100
14040,4.222862994981387,104.63715099482272,100
14061,4.222862994981387,104.63715099482272,100
14081,4.222862994981387,104.63715099482272,100
14101,4.222862994981387,104.63715099482272,100
14120,4.222862994981387,104.63715099482272,100
14140,4.222862994981387,104.63715099482272,100
14162,4.222862994981387,104.63715099482272,100
14180,4.222862994981387,104.63715099482272,100
14200,4.222862994981387,104.63715099482272,100
14220,4.222862994981387,104.63715099482272,100
14240,4.222862994981387,104.63715099482272,100
14260,4.222862994981387,104.63715099482272,100
14281,4.222862994981387,104.63715099482272,100
14307,4.222862994981387,104.63715099482272,100
14322,4.222862994981387,104.63715099482272,100
14340,4.222862994981387,104.63715099482272,100
14360,4.222862994981387,104.63715099482272,100
14384,4.222862994981387,104.63715099482272,100
14400,4.222862994981387,104.63715099482272,100
14420,4.222862994981387,104.63715099482272,100
14440,4.222862994981387,104.63715099482272,100
14460,4.222862994981387,104.63715099482272,100
14480,4.222862994981387,104.63715099482272,100
14501,4.222862994981387,104.63715099482272,100
14520,4.222862994981387,104.63715099482272,100
14540,4.222862994981387,104.63715099482272,100
14560,4.222862994981387,104.63715099482272,100
14580,4.222862994981387,104.63715099482272,100
14600,4.222862994981387,104.63715099482272,100
14620,4.222862994981387,104.63715099482272,100
14640,4.222862994981387,104.63715099482272,100
14660,4.222862994981387,104.63715099482272,100
14680,4.222862994981387,104.63715099482272,100
14700,4.222862994981387,104.63715099482272,100
14720,4.222862994981387,104.63715099482272,100
14740,4.222862994981387,104.63715099482272,100
14760,4.222862994981387,104.63715099482272,100
14780,4.222862994981387,104.63715099482272,100
14800,4.222862994981387,104.63715099482272,100
14821,4.222862994981387,104.63715099482272,100
14841,4.222862994981387,104.63715099482272,100
14860,4.222862994981387,104.63715099482272,100
14880,4.222862994981387,104.63715099482272,100
14900,4.222862994981387,104.63715099482272,100
14920,4.222862994981387,104.63715099482272,100
14940,4.222862994981387,104.63715099482272,100
14960,4.222862994981387,104.63715099482272,100
