time,pitch,yaw,hfov
4101,-5.7386157069407755,-176.76126867375024,100
4120,-5.7386157069407755,-176.76126867375024,100
4140,-5.7386157069407755,-176.76126867375024,100
4161,-5.7386157069407755,-176.76126867375024,100
4180,-5.7386157069407755,-176.76126867375024,100
4200,-5.7386157069407755,-176.76126867375024,100
4221,-5.7386157069407755,-176.76126867375024,100
4241,-5.7386157069407755,-176.76126867375024,100
4260,-5.7386157069407755,-176.76126867375024,100
4280,-5.7386157069407755,-176.76126867375024,100
4301,-5.7386157069407755,-176.76126867375024,100
4321,-5.7386157069407755,-176.76126867375024,100
4340,-5.7386157069407755,-176.76126867375024,100
4372,-5.7386157069407755,-176.76126867375024,100
4380,-5.7386157069407755,-176.76126867375024,100
4400,-5.7386157069407755,-176.76126867375024,100
4439,-5.7386157069407755,-176.76126867375024,100
4448,-5.7386157069407755,-176.76126867375024,100
4460,-5.7386157069407755,-176.76126867375024,100
4481,-5.7386157069407755,-176.76126867375024,100
4501,-5.7386157069407755,-176.76126867375024,100
4520,-5.7386157069407755,-176.76126867375024,100
4542,-5.7386157069407755,-176.76126867375024,100
4561,-5.7386157069407755,-176.76126867375024,100
4580,-5.7386157069407755,-176.76126867375024,100
4600,-5.7386157069407755,-176.76126867375024,100
4621,-5.7386157069407755,-176.76126867375024,100
4640,-5.7386157069407755,-176.76126867375024,100
4661,-5.7386157069407755,-176.76126867375024,100
4682,-5.7386157069407755,-176.76126867375024,100
4700,-5.7386157069407755,-176.76126867375024,100
4721,-5.7386157069407755,-176.76126867375024,100
4740,-5.7386157069407755,-176.76126867375024,100
4761,-5.7386157069407755,-176.76126867375024,100
4781,-5.7386157069407755,-176.76126867375024,100
4801,-5.7386157069407755,-176.76126867375024,100
4820,-5.7386157069407755,-176.76126867375024,100
4841,-5.7386157069407755,-176.76126867375024,100
4860,-5.7386157069407755,-176.76126867375024,100
4881,-5.7386157069407755,-176.76126867375024,100
4901,-5.7386157069407755,-176.76126867375024,100
4920,-5.7386157069407755,-176.76126867375024,100
4941,-5.7386157069407755,-176.76126867375024,100
4960,-5.7386157069407755,-176.76126867375024,100
4980,-5.7386157069407755,-176.76126867375024,100
5000,-5.7386157069407755,-176.76126867375024,100
5020,-5.7386157069407755,-176.76126867375024,100
5040,-5.7386157069407755,-176.76126867375024,100
5060,-5.7386157069407755,-176.76126867375024,100
5080,-5.7386157069407755,-176.76126867375024,100
5101,-5.7386157069407755,-176.76126867375024,100
5122,-5.7386157069407755,-176.76126867375024,100
5145,-5.7386157069407755,-176.76126867375024,100
5160,-5.7386157069407755,-176.76126867375024,100
5181,-5.7386157069407755,-176.76126867375024,100
5201,-5.7386157069407755,-176.76126867375024,100
5221,-5.7386157069407755,-176.76126867375024,100
5241,-5.7386157069407755,-176.76126867375024,100
5260,-5.7386157069407755,-176.76126867375024,100
5281,-5.7386157069407755,-176.76126867375024,100
5301,-5.7386157069407755,-176.76126867375024,100
5321,-5.7386157069407755,-176.76126867375024,100
5340,-5.7386157069407755,-176.76126867375024,100
5361,-5.7386157069407755,-176.76126867375024,100
5381,-5.7386157069407755,-176.76126867375024,100
5400,-5.7386157069407755,-176.76126867375024,100
5420,-5.7386157069407755,-176.76126867375024,100
5440,-5.7386157069407755,-176.76126867375024,100
5460,-5.7386157069407755,-176.76126867375024,100
5481,-5.7386157069407755,-176.76126867375024,100
5502,-5.7386157069407755,-176.76126867375024,100
5521,-5.7386157069407755,-176.76126867375024,100
5541,-5.7386157069407755,-176.76126867375024,100
5561,-5.7386157069407755,-176.76126867375024,100
5581,-5.7386157069407755,-176.76126867375024,100
5601,-5.7386157069407755,-176.76126867375024,100
5622,-5.7386157069407755,-176.76126867375024,100
5640,-5.7386157069407755,-176.76126867375024,100
5660,-5.7386157069407755,-176.76126867375024,100
5680,-5.7386157069407755,-176.76126867375024,100
5700,-5.7386157069407755,-176.76126867375024,100
5720,-5.7386157069407755,-176.76126867375024,100
5740,-5.7386157069407755,-176.76126867375024,100
5762,-5.7386157069407755,-176.76126867375024,100
5780,-5.7386157069407755,-176.76126867375024,100
5804,-5.7386157069407755,-176.76126867375024,100
5820,-5.7386157069407755,-176.76126867375024,100
5840,-5.7386157069407755,-176.76126867375024,100
5860,-5.7386157069407755,-176.76126867375024,100
5880,-5.7386157069407755,-176.76126867375024,100
5901,-5.7386157069407755,-176.76126867375024,100
5921,-5.7386157069407755,-176.76126867375024,100
5941,-5.7386157069407755,-176.76126867375024,100
5961,-5.7386157069407755,-176.76126867375024,100
5981,-5.7386157069407755,-176.76126867375024,100
6001,-5.7386157069407755,-176.76126867375024,100
6021,-5.7386157069407755,-176.76126867375024,100
6041,-5.7386157069407755,-176.76126867375024,100
6061,-5.7386157069407755,-176.76126867375024,100
6081,-5.7386157069407755,-176.76126867375024,100
6102,-5.7386157069407755,-176.76126867375024,100
6120,-5.7386157069407755,-176.76126867375024,100
6140,-5.7386157069407755,-176.76126867375024,100
6160,-5.7386157069407755,-176.76126867375024,100
6180,-5.7386157069407755,-176.76126867375024,100
6200,-5.7386157069407755,-176.76126867375024,100
6220,-5.7386157069407755,-176.76126867375024,100
6240,-5.7386157069407755,-176.76126867375024,100
6260,-5.7386157069407755,-176.76126867375024,100
6280,-5.7386157069407755,-176.76126867375024,100
6300,-5.7386157069407755,-176.76126867375024,100
6321,-5.7386157069407755,-176.76126867375024,100
6341,-5.7386157069407755,-176.76126867375024,100
6361,-5.7386157069407755,-176.76126867375024,100
6380,-5.7386157069407755,-176.76126867375024,100
6401,-5.7386157069407755,-176.76126867375024,100
6436,-5.7386157069407755,-176.76126867375024,100
6442,-5.7386157069407755,-176.76126867375024,100
6461,-5.7386157069407755,-176.76126867375024,100
6480,-5.7386157069407755,-176.76126867375024,100
6501,-5.7386157069407755,-176.76126867375024,100
6520,-5.7386157069407755,-176.76126867375024,100
6540,-5.7386157069407755,-176.76126867375024,100
6560,-5.7386157069407755,-176.76126867375024,100
6580,-5.7386157069407755,-176.76126867375024,100
6600,-5.7386157069407755,-176.76126867375024,100
6622,-5.7386157069407755,-176.76126867375024,100
6641,-5.7386157069407755,-176.76126867375024,100
6660,-5.7386157069407755,-176.76126867375024,100
6680,-5.7386157069407755,-176.76126867375024,100
6701,-5.7386157069407755,-176.76126867375024,100
6721,-5.7386157069407755,-176.76126867375024,100
6740,-5.7386157069407755,-176.76126867375024,100
6761,-5.7386157069407755,-176.76126867375024,100
6781,-5.7386157069407755,-176.76126867375024,100
6801,-5.7386157069407755,-176.76126867375024,100
6821,-5.7386157069407755,-176.76126867375024,100
6841,-5.7386157069407755,-176.76126867375024,100
6860,-5.7386157069407755,-176.76126867375024,100
6880,-5.7386157069407755,-176.76126867375024,100
6900,-5.7386157069407755,-176.76126867375024,100
6921,-5.7386157069407755,-176.76126867375024,100
6941,-5.7386157069407755,-176.76126867375024,100
6960,-5.7386157069407755,-176.76126867375024,100
6981,-5.7386157069407755,-176.76126867375024,100
7000,-5.7386157069407755,-176.76126867375024,100
7020,-5.7386157069407755,-176.76126867375024,100
7042,-5.7386157069407755,-176.76126867375024,100
7066,-5.7386157069407755,-176.76126867375024,100
7081,-5.7386157069407755,-176.76126867375024,100
7101,-5.7386157069407755,-176.76126867375024,100
7121,-5.7386157069407755,-176.76126867375024,100
7144,-5.7386157069407755,-176.76126867375024,100
7160,-5.7386157069407755,-176.76126867375024,100
7180,-5.7386157069407755,-176.76126867375024,100
7200,-5.7386157069407755,-176.76126867375024,100
7220,-5.7386157069407755,-176.76126867375024,100
7240,-5.7386157069407755,-176.76126867375024,100
7260,-5.7386157069407755,-176.76126867375024,100
7280,-5.7386157069407755,-176.76126867375024,100
7300,-5.7386157069407755,-176.76126867375024,100
7320,-5.7386157069407755,-176.76126867375024,100
7340,-5.7386157069407755,-176.76126867375024,100
7360,-5.7386157069407755,-176.76126867375024,100
7380,-5.7386157069407755,-176.76126867375024,100
7402,-5.7386157069407755,-176.76126867375024,100
7420,-5.7386157069407755,-176.76126867375024,100
7440,-5.7386157069407755,-176.76126867375024,100
7460,-5.7386157069407755,-176.76126867375024,100
7480,-5.7386157069407755,-176.76126867375024,100
7500,-5.7386157069407755,-176.76126867375024,100
7521,-5.7386157069407755,-176.76126867375024,100
7540,-5.7386157069407755,-176.76126867375024,100
7560,-5.7386157069407755,-176.76126867375024,100
7580,-5.7386157069407755,-176.76126867375024,100
7600,-5.7386157069407755,-176.76126867375024,100
7620,-5.7386157069407755,-176.76126867375024,100
7640,-5.7386157069407755,-176.76126867375024,100
7661,-5.7386157069407755,-176.76126867375024,100
7681,-5.7386157069407755,-176.76126867375024,100
7703,-5.7386157069407755,-176.76126867375024,100
7720,-5.7386157069407755,-176.76126867375024,100
7740,-5.7386157069407755,-176.76126867375024,100
7761,-5.7386157069407755,-176.76126867375024,100
7782,-5.7386157069407755,-176.76126867375024,100
7801,-5.7386157069407755,-176.76126867375024,100
7822,-5.7386157069407755,-176.76126867375024,100
7840,-5.7386157069407755,-176.76126867375024,100
7860,-5.7386157069407755,-176.76126867375024,100
7881,-5.7386157069407755,-176.76126867375024,100
7901,-5.7386157069407755,-176.76126867375024,100
7920,-5.7386157069407755,-176.76126867375024,100
7941,-5.7386157069407755,-176.76126867375024,100
7961,-5.7386157069407755,-176.76126867375024,100
7981,-5.7386157069407755,-176.76126867375024,100
8000,-5.7386157069407755,-176.76126867375024,100
8021,-5.7386157069407755,-176.76126867375024,100
8041,-5.7386157069407755,-176.76126867375024,100
8060,-5.7386157069407755,-176.76126867375024,100
8081,-5.7386157069407755,-176.76126867375024,100
8100,-5.7386157069407755,-176.76126867375024,100
8120,-5.7386157069407755,-176.76126867375024,100
8140,-5.7386157069407755,-176.76126867375024,100
8160,-5.7386157069407755,-176.76126867375024,100
8180,-5.7386157069407755,-176.76126867375024,100
8200,-5.7386157069407755,-176.76126867375024,100
8220,-5.7386157069407755,-176.76126867375024,100
8240,-5.7386157069407755,-176.76126867375024,100
8260,-5.7386157069407755,-176.76126867375024,100
8280,-5.7386157069407755,-176.76126867375024,100
8301,-5.7386157069407755,-176.76126867375024,100
8321,-5.7386157069407755,-176.76126867375024,100
8340,-5.7386157069407755,-176.76126867375024,100
8361,-5.7386157069407755,-176.76126867375024,100
8381,-5.7386157069407755,-176.76126867375024,100
8401,-5.7386157069407755,-176.76126867375024,100
8424,-5.7386157069407755,-176.76126867375024,100
8443,-5.7386157069407755,-176.76126867375024,100
8460,-5.7386157069407755,-176.76126867375024,100
8497,-5.7386157069407755,-176.76126867375024,100
8515,-5.7386157069407755,-176.76126867375024,100
8520,-5.7386157069407755,-176.76126867375024,100
8542,-5.7386157069407755,-176.76126867375024,100
8561,-5.7386157069407755,-176.76126867375024,100
8580,-5.7386157069407755,-176.76126867375024,100
8600,-5.7386157069407755,-176.76126867375024,100
8620,-5.7386157069407755,-176.76126867375024,100
8640,-5.7386157069407755,-176.76126867375024,100
8661,-5.7386157069407755,-176.76126867375024,100
8681,-5.7386157069407755,-176.76126867375024,100
8700,-5.7386157069407755,-176.76126867375024,100
8727,-5.7386157069407755,-176.76126867375024,100
8741,-5.7386157069407755,-176.76126867375024,100
8761,-5.7386157069407755,-176.76126867375024,100
8781,-5.7386157069407755,-176.76126867375024,100
8801,-5.7386157069407755,-176.76126867375024,100
8820,-5.7386157069407755,-176.76126867375024,100
8840,-5.7386157069407755,-176.76126867375024,100
8860,-5.7386157069407755,-176.76126867375024,100
8881,-5.7386157069407755,-176.76126867375024,100
8901,-5.7386157069407755,-176.76126867375024,100
8920,-5.7386157069407755,-176.76126867375024,100
8941,-5.7386157069407755,-176.76126867375024,100
8962,-5.7386157069407755,-176.76126867375024,100
8981,-5.7386157069407755,-176.76126867375024,100
9001,-5.7386157069407755,-176.76126867375024,100
9021,-5.7386157069407755,-176.76126867375024,100
9040,-5.7386157069407755,-176.76126867375024,100
9061,-5.7386157069407755,-176.76126867375024,100
9080,-5.7386157069407755,-176.76126867375024,100
9100,-5.7386157069407755,-176.76126867375024,100
9120,-5.7386157069407755,-176.76126867375024,100
9140,-5.7386157069407755,-176.76126867375024,100
9160,-5.7386157069407755,-176.76126867375024,100
9180,-5.7386157069407755,-176.76126867375024,100
9200,-5.7386157069407755,-176.76126867375024,100
9220,-5.7386157069407755,-176.76126867375024,100
9240,-5.7386157069407755,-176.76126867375024,100
9260,-5.7386157069407755,-176.76126867375024,100
9280,-5.7386157069407755,-176.76126867375024,100
9300,-5.7386157069407755,-176.76126867375024,100
9320,-5.7386157069407755,-176.76126867375024,100
9340,-5.7386157069407755,-176.76126867375024,100
9360,-5.7386157069407755,-176.76126867375024,100
9380,-5.7386157069407755,-176.76126867375024,100
9405,-5.7386157069407755,-176.76126867375024,100
9420,-5.7386157069407755,-176.76126867375024,100
9441,-5.7386157069407755,-176.76126867375024,100
9461,-5.7386157069407755,-176.76126867375024,100
9480,-5.7386157069407755,-176.76126867375024,100
9501,-5.7386157069407755,-176.76126867375024,100
9521,-5.7386157069407755,-176.76126867375024,100
9540,-5.7386157069407755,-176.76126867375024,100
9561,-5.7386157069407755,-176.76126867375024,100
9581,-5.7386157069407755,-176.76126867375024,100
9601,-5.7386157069407755,-176.76126867375024,100
9621,-5.7386157069407755,-176.76126867375024,100
9642,-5.7386157069407755,-176.76126867375024,100
9661,-5.7386157069407755,-176.76126867375024,100
9681,-5.7386157069407755,-176.76126867375024,100
9700,-5.7386157069407755,-176.76126867375024,100
9721,-5.7386157069407755,-176.76126867375024,100
9741,-5.7386157069407755,-176.76126867375024,100
9760,-5.7386157069407755,-176.76126867375024,100
9784,-5.7386157069407755,-176.76126867375024,100
9801,-5.7386157069407755,-176.76126867375024,100
9820,-5.7386157069407755,-176.76126867375024,100
9840,-5.7386157069407755,-176.76126867375024,100
9860,-5.7386157069407755,-176.76126867375024,100
9880,-5.7386157069407755,-176.76126867375024,100
9900,-5.7386157069407755,-176.76126867375024,100
9920,-5.7386157069407755,-176.76126867375024,100
9941,-5.7386157069407755,-176.76126867375024,100
9961,-5.7386157069407755,-176.76126867375024,100
9981,-5.7386157069407755,-176.76126867375024,100
10001,-5.7386157069407755,-176.76126867375024,100
10020,-5.7386157069407755,-176.76126867375024,100
10041,-5.7386157069407755,-176.76126867375024,100
10060,-5.7386157069407755,-176.76126867375024,100
10081,-5.7386157069407755,-176.76126867375024,100
10100,-5.7386157069407755,-176.76126867375024,100
10120,-5.7386157069407755,-176.76126867375024,100
10140,-5.7386157069407755,-176.76126867375024,100
10160,-5.7386157069407755,-176.76126867375024,100
10180,-5.7386157069407755,-176.76126867375024,100
10200,-5.7386157069407755,-176.76126867375024,100
10220,-5.7386157069407755,-176.76126867375024,100
10240,-5.7386157069407755,-176.76126867375024,100
10260,-5.7386157069407755,-176.76126867375024,100
10280,-5.7386157069407755,-176.76126867375024,100
10301,-5.7386157069407755,-176.76126867375024,100
10321,-5.7386157069407755,-176.76126867375024,100
10341,-5.7386157069407755,-176.76126867375024,100
10361,-5.7386157069407755,-176.76126867375024,100
10381,-5.7386157069407755,-176.76126867375024,100
10401,-5.7386157069407755,-176.76126867375024,100
10421,-5.7386157069407755,-176.76126867375024,100
10440,-5.7386157069407755,-176.76126867375024,100
10460,-5.7386157069407755,-176.76126867375024,100
10480,-5.7386157069407755,-176.76126867375024,100
10501,-5.7386157069407755,-176.76126867375024,100
10521,-5.7386157069407755,-176.76126867375024,100
10540,-5.7386157069407755,-176.76126867375024,100
10561,-5.7386157069407755,-176.76126867375024,100
10581,-5.7386157069407755,-176.76126867375024,100
10601,-5.7386157069407755,-176.76126867375024,100
10621,-5.7386157069407755,-176.76126867375024,100
10641,-5.7386157069407755,-176.76126867375024,100
10660,-5.7386157069407755,-176.76126867375024,100
10680,-5.7386157069407755,-176.76126867375024,100
10701,-5.7386157069407755,-176.76126867375024,100
10721,-5.7386157069407755,-176.76126867375024,100
10740,-5.7386157069407755,-176.76126867375024,100
10760,-5.7386157069407755,-176.76126867375024,100
10783,-5.7386157069407755,-176.76126867375024,100
10801,-5.7386157069407755,-176.76126867375024,100
10820,-5.7386157069407755,-176.76126867375024,100
10840,-5.7386157069407755,-176.76126867375024,100
10860,-5.7386157069407755,-176.76126867375024,100
10880,-5.7386157069407755,-176.76126867375024,100
10900,-5.7386157069407755,-176.76126867375024,100
10920,-5.7386157069407755,-176.76126867375024,100
10940,-5.7386157069407755,-176.76126867375024,100
10960,-5.7386157069407755,-176.76126867375024,100
10980,-5.7386157069407755,-176.76126867375024,100
11000,-5.7386157069407755,-176.76126867375024,100
11020,-5.7386157069407755,-176.76126867375024,100
11041,-5.7386157069407755,-176.76126867375024,100
11060,-5.7386157069407755,-176.76126867375024,100
11080,-5.7386157069407755,-176.76126867375024,100
11100,-5.7386157069407755,-176.76126867375024,100
11120,-5.7386157069407755,-176.76126867375024,100
11141,-5.7386157069407755,-176.76126867375024,100
11160,-5.7386157069407755,-176.76126867375024,100
11180,-5.7386157069407755,-176.76126867375024,100
11200,-5.7386157069407755,-176.76126867375024,100
11221,-5.7386157069407755,-176.76126867375024,100
11241,-5.7386157069407755,-176.76126867375024,100
11261,-5.7386157069407755,-176.76126867375024,100
11280,-5.7386157069407755,-176.76126867375024,100
11301,-5.7386157069407755,-176.76126867375024,100
11320,-5.7386157069407755,-176.76126867375024,100
11340,-5.7386157069407755,-176.76126867375024,100
11361,-5.7386157069407755,-176.76126867375024,100
11380,-5.7386157069407755,-176.76126867375024,100
11401,-5.7386157069407755,-176.76126867375024,100
11420,-5.7386157069407755,-176.76126867375024,100
11440,-5.7386157069407755,-176.76126867375024,100
11460,-5.7386157069407755,-176.76126867375024,100
11480,-5.7386157069407755,-176.76126867375024,100
11500,-5.7386157069407755,-176.76126867375024,100
11520,-5.7386157069407755,-176.76126867375024,100
11540,-5.7386157069407755,-176.76126867375024,100
11560,-5.7386157069407755,-176.76126867375024,100
11580,-5.7386157069407755,-176.76126867375024,100
11600,-5.7386157069407755,-176.76126867375024,100
11620,-5.7386157069407755,-176.76126867375024,100
11640,-5.7386157069407755,-176.76126867375024,100
11666,-5.7386157069407755,-176.76126867375024,100
11680,-5.7386157069407755,-176.76126867375024,100
11701,-5.7386157069407755,-176.76126867375024,100
11721,-5.7386157069407755,-176.76126867375024,100
11740,-5.7386157069407755,-176.76126867375024,100
11761,-5.7386157069407755,-176.76126867375024,100
11780,-5.7386157069407755,-176.76126867375024,100
11800,-5.7386157069407755,-176.76126867375024,100
11820,-5.7386157069407755,-176.76126867375024,100
11840,-5.7386157069407755,-176.76126867375024,100
11860,-5.7386157069407755,-176.76126867375024,100
11880,-5.7386157069407755,-176.76126867375024,100
11900,-5.7386157069407755,-176.76126867375024,100
11920,-5.7386157069407755,-176.76126867375024,100
11943,-5.7386157069407755,-176.76126867375024,100
11961,-5.7386157069407755,-176.76126867375024,100
11980,-5.7386157069407755,-176.76126867375024,100
12000,-5.7386157069407755,-176.76126867375024,100
12020,-5.7386157069407755,-176.76126867375024,100
12041,-5.7386157069407755,-176.76126867375024,100
12061,-5.7386157069407755,-176.76126867375024,100
12081,-5.7386157069407755,-176.76126867375024,100
12101,-5.7386157069407755,-176.76126867375024,100
12121,-5.7386157069407755,-176.76126867375024,100
12140,-5.7386157069407755,-176.76126867375024,100
12160,-5.7386157069407755,-176.76126867375024,100
12180,-5.7386157069407755,-176.76126867375024,100
12200,-5.7386157069407755,-176.76126867375024,100
12220,-5.7386157069407755,-176.76126867375024,100
12240,-5.7386157069407755,-176.76126867375024,100
12261,-5.7386157069407755,-176.76126867375024,100
12280,-5.7386157069407755,-176.76126867375024,100
12301,-5.7386157069407755,-176.76126867375024,100
12321,-5.7386157069407755,-176.76126867375024,100
12340,-5.7386157069407755,-176.76126867375024,100
12360,-5.7386157069407755,-176.76126867375024,100
12381,-5.7386157069407755,-176.76126867375024,100
12401,-5.7386157069407755,-176.76126867375024,100
12420,-5.7386157069407755,-176.76126867375024,100
12441,-5.7386157069407755,-176.76126867375024,100
12461,-5.7386157069407755,-176.76126867375024,100
12481,-5.7386157069407755,-176.76126867375024,100
12500,-5.7386157069407755,-176.76126867375024,100
12521,-5.7386157069407755,-176.76126867375024,100
